filename,label,prediction
/kaggle/input/vehicle-damage-identification/test/scratch/2983.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2983.jpg', 'crack': 0.00016955078, 'dent': 4.199176e-06, 'glass shatter': 1.4518883e-12, 'lamp broken': 1.4330267e-07, 'scratch': 0.99982613, 'tire flat': 9.272553e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/1207.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1207.jpg', 'crack': 3.616873e-05, 'dent': 0.0057899696, 'glass shatter': 0.0004024758, 'lamp broken': 0.002434605, 'scratch': 0.9547103, 'tire flat': 0.036626425}"
/kaggle/input/vehicle-damage-identification/test/scratch/1645.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1645.jpg', 'crack': 9.608257e-09, 'dent': 1.3742271e-10, 'glass shatter': 5.032552e-08, 'lamp broken': 0.002085591, 'scratch': 0.9979144, 'tire flat': 3.05689e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/4483.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4483.jpg', 'crack': 0.0045301225, 'dent': 1.7377041e-06, 'glass shatter': 7.3796905e-06, 'lamp broken': 3.8058773e-05, 'scratch': 0.99542266, 'tire flat': 2.1764573e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/3898.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/3898.jpg', 'crack': 2.8251926e-10, 'dent': 8.948943e-08, 'glass shatter': 1.2727433e-07, 'lamp broken': 2.8400366e-12, 'scratch': 0.99999976, 'tire flat': 2.5139852e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/5273.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5273.jpg', 'crack': 0.019277867, 'dent': 0.028956145, 'glass shatter': 1.3046443e-07, 'lamp broken': 1.0601268e-06, 'scratch': 0.95176375, 'tire flat': 1.0200897e-06}"
/kaggle/input/vehicle-damage-identification/test/scratch/3666.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/3666.jpg', 'crack': 5.7123014e-08, 'dent': 1.9511344e-08, 'glass shatter': 5.3044587e-09, 'lamp broken': 3.090473e-08, 'scratch': 0.9999999, 'tire flat': 1.6563221e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/4594.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4594.jpg', 'crack': 6.01096e-11, 'dent': 4.768376e-07, 'glass shatter': 3.218936e-09, 'lamp broken': 7.0649975e-10, 'scratch': 0.9999995, 'tire flat': 2.9854418e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/6219.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6219.jpg', 'crack': 1.7794654e-06, 'dent': 0.0076644737, 'glass shatter': 0.0014158711, 'lamp broken': 8.8169514e-07, 'scratch': 0.99074113, 'tire flat': 0.00017582209}"
/kaggle/input/vehicle-damage-identification/test/scratch/6215.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6215.jpg', 'crack': 1.4484135e-05, 'dent': 0.9965113, 'glass shatter': 2.1353447e-08, 'lamp broken': 1.7694359e-06, 'scratch': 0.0034723012, 'tire flat': 9.918241e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/5241.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5241.jpg', 'crack': 2.414053e-09, 'dent': 5.5853906e-07, 'glass shatter': 1.11024e-06, 'lamp broken': 2.0744916e-14, 'scratch': 0.99999833, 'tire flat': 1.7833503e-14}"
/kaggle/input/vehicle-damage-identification/test/scratch/6291.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6291.jpg', 'crack': 6.649104e-09, 'dent': 0.00070615247, 'glass shatter': 2.4777583e-10, 'lamp broken': 9.877202e-11, 'scratch': 0.9992938, 'tire flat': 9.801201e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/1687.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1687.jpg', 'crack': 1.529046e-08, 'dent': 6.1587835e-10, 'glass shatter': 6.6126857e-12, 'lamp broken': 1.833624e-08, 'scratch': 0.9999999, 'tire flat': 8.021522e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/5874.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5874.jpg', 'crack': 1.5595124e-07, 'dent': 0.00022190936, 'glass shatter': 0.000106215266, 'lamp broken': 8.393245e-07, 'scratch': 0.99967086, 'tire flat': 1.7770752e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/2291.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2291.jpg', 'crack': 4.2570307e-09, 'dent': 1.0149255e-05, 'glass shatter': 7.169603e-09, 'lamp broken': 0.00023155201, 'scratch': 0.9997583, 'tire flat': 2.8953357e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/2448.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2448.jpg', 'crack': 9.999986e-06, 'dent': 0.076991774, 'glass shatter': 2.798315e-08, 'lamp broken': 5.6963536e-06, 'scratch': 0.92299074, 'tire flat': 1.7514297e-06}"
/kaggle/input/vehicle-damage-identification/test/scratch/6914.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6914.jpg', 'crack': 3.0982356e-11, 'dent': 5.643208e-09, 'glass shatter': 5.913129e-09, 'lamp broken': 1.2451048e-14, 'scratch': 1.0, 'tire flat': 5.566028e-09}"
/kaggle/input/vehicle-damage-identification/test/scratch/4634.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4634.jpg', 'crack': 1.2298584e-07, 'dent': 0.013404649, 'glass shatter': 0.029264838, 'lamp broken': 5.3975656e-12, 'scratch': 0.95733047, 'tire flat': 2.1920643e-09}"
/kaggle/input/vehicle-damage-identification/test/scratch/2979.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2979.jpg', 'crack': 0.0054565147, 'dent': 2.1075875e-05, 'glass shatter': 3.9968178e-05, 'lamp broken': 6.951382e-05, 'scratch': 0.99441296, 'tire flat': 6.247124e-09}"
/kaggle/input/vehicle-damage-identification/test/scratch/4220.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4220.jpg', 'crack': 2.8022176e-09, 'dent': 0.33558157, 'glass shatter': 5.4128967e-12, 'lamp broken': 2.4072627e-10, 'scratch': 0.6642184, 'tire flat': 0.00019993736}"
/kaggle/input/vehicle-damage-identification/test/scratch/6651.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6651.jpg', 'crack': 5.8387974e-07, 'dent': 0.00015659492, 'glass shatter': 1.9862593e-05, 'lamp broken': 4.7841942e-05, 'scratch': 0.0025576635, 'tire flat': 0.9972174}"
/kaggle/input/vehicle-damage-identification/test/scratch/1040.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1040.jpg', 'crack': 1.2834337e-06, 'dent': 0.017663918, 'glass shatter': 0.0024647969, 'lamp broken': 3.1103747e-10, 'scratch': 0.9706224, 'tire flat': 0.00924756}"
/kaggle/input/vehicle-damage-identification/test/scratch/4468.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4468.jpg', 'crack': 8.044994e-08, 'dent': 1.6896103e-05, 'glass shatter': 8.680261e-09, 'lamp broken': 4.0587387e-05, 'scratch': 0.9999424, 'tire flat': 2.2783041e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/4649.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4649.jpg', 'crack': 2.0315387e-05, 'dent': 0.36047065, 'glass shatter': 5.1795195e-07, 'lamp broken': 6.023333e-05, 'scratch': 0.6394433, 'tire flat': 4.96565e-06}"
/kaggle/input/vehicle-damage-identification/test/scratch/2676.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2676.jpg', 'crack': 3.7519365e-09, 'dent': 3.5356072e-07, 'glass shatter': 4.8515645e-08, 'lamp broken': 3.6918062e-11, 'scratch': 0.99999964, 'tire flat': 6.4919925e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/1128.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1128.jpg', 'crack': 6.2284435e-11, 'dent': 2.3737776e-08, 'glass shatter': 2.7694002e-08, 'lamp broken': 1.824167e-12, 'scratch': 1.0, 'tire flat': 9.384185e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/2759.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2759.jpg', 'crack': 3.7691597e-09, 'dent': 7.241653e-10, 'glass shatter': 4.0533656e-15, 'lamp broken': 1.8454401e-09, 'scratch': 1.0, 'tire flat': 9.7727395e-14}"
/kaggle/input/vehicle-damage-identification/test/scratch/210.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/210.jpg', 'crack': 3.6713026e-19, 'dent': 4.2990607e-12, 'glass shatter': 1.9075309e-14, 'lamp broken': 2.0553528e-15, 'scratch': 1.0, 'tire flat': 1.8362022e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/5069.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5069.jpg', 'crack': 3.013025e-07, 'dent': 6.555351e-07, 'glass shatter': 2.3491367e-09, 'lamp broken': 4.454693e-08, 'scratch': 0.9999989, 'tire flat': 7.107033e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/1822.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1822.jpg', 'crack': 0.0006785133, 'dent': 0.6003255, 'glass shatter': 0.0152521385, 'lamp broken': 0.032349255, 'scratch': 0.26086795, 'tire flat': 0.09052664}"
/kaggle/input/vehicle-damage-identification/test/scratch/2923.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2923.jpg', 'crack': 9.1018774e-05, 'dent': 4.7662143e-06, 'glass shatter': 6.4229546e-09, 'lamp broken': 6.9525013e-06, 'scratch': 0.9998956, 'tire flat': 1.7197065e-06}"
/kaggle/input/vehicle-damage-identification/test/scratch/5341.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5341.jpg', 'crack': 1.5255413e-08, 'dent': 0.02626258, 'glass shatter': 6.6438985e-12, 'lamp broken': 2.1156787e-12, 'scratch': 0.9737375, 'tire flat': 7.755794e-12}"
/kaggle/input/vehicle-damage-identification/test/scratch/1392.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1392.jpg', 'crack': 3.988231e-07, 'dent': 0.00065459026, 'glass shatter': 5.529244e-12, 'lamp broken': 1.1324664e-08, 'scratch': 0.999345, 'tire flat': 6.235402e-15}"
/kaggle/input/vehicle-damage-identification/test/scratch/4814.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4814.jpg', 'crack': 3.023822e-06, 'dent': 0.10032814, 'glass shatter': 1.4582725e-10, 'lamp broken': 7.7512566e-05, 'scratch': 0.8995913, 'tire flat': 5.939312e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/6613.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6613.jpg', 'crack': 2.463802e-06, 'dent': 0.013959915, 'glass shatter': 1.1026924e-09, 'lamp broken': 3.509401e-08, 'scratch': 0.98603755, 'tire flat': 8.340313e-09}"
/kaggle/input/vehicle-damage-identification/test/scratch/1408.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1408.jpg', 'crack': 5.0484056e-10, 'dent': 5.281287e-10, 'glass shatter': 7.834743e-09, 'lamp broken': 1.3448764e-05, 'scratch': 0.9999865, 'tire flat': 3.3799732e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/2734.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2734.jpg', 'crack': 0.028245863, 'dent': 0.009236645, 'glass shatter': 0.00028813622, 'lamp broken': 3.4968741e-06, 'scratch': 0.96222585, 'tire flat': 2.6777525e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/5021.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5021.jpg', 'crack': 5.5212067e-06, 'dent': 0.004453377, 'glass shatter': 4.8459864e-10, 'lamp broken': 0.023893807, 'scratch': 0.97164726, 'tire flat': 5.822025e-12}"
/kaggle/input/vehicle-damage-identification/test/scratch/1682.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1682.jpg', 'crack': 9.2049706e-14, 'dent': 0.0002613172, 'glass shatter': 5.540239e-07, 'lamp broken': 1.00364725e-11, 'scratch': 0.99973816, 'tire flat': 2.2735003e-08}"
/kaggle/input/vehicle-damage-identification/test/scratch/6908.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6908.jpg', 'crack': 2.6991593e-08, 'dent': 6.1469626e-07, 'glass shatter': 4.0053108e-14, 'lamp broken': 1.55763e-06, 'scratch': 0.99999785, 'tire flat': 3.9996294e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/1163.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1163.jpg', 'crack': 4.288197e-14, 'dent': 5.9948037e-16, 'glass shatter': 2.6184689e-14, 'lamp broken': 2.755919e-17, 'scratch': 1.0, 'tire flat': 1.9678958e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/4813.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4813.jpg', 'crack': 3.803556e-09, 'dent': 2.4733225e-07, 'glass shatter': 7.1370427e-13, 'lamp broken': 3.2121703e-10, 'scratch': 0.99999976, 'tire flat': 2.9398497e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/5457.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5457.jpg', 'crack': 2.7086595e-12, 'dent': 5.2760576e-08, 'glass shatter': 4.7484378e-11, 'lamp broken': 9.804513e-11, 'scratch': 1.0, 'tire flat': 1.2261199e-13}"
/kaggle/input/vehicle-damage-identification/test/scratch/1870.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1870.jpg', 'crack': 0.000796409, 'dent': 5.9081e-06, 'glass shatter': 3.0399588e-10, 'lamp broken': 1.1686051e-07, 'scratch': 0.99919754, 'tire flat': 5.7591634e-14}"
/kaggle/input/vehicle-damage-identification/test/scratch/2774.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2774.jpg', 'crack': 2.7997542e-09, 'dent': 0.032581497, 'glass shatter': 0.00025077927, 'lamp broken': 2.5481936e-13, 'scratch': 0.9671677, 'tire flat': 7.524718e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/4674.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4674.jpg', 'crack': 1.0416423e-09, 'dent': 0.00095486175, 'glass shatter': 5.7668985e-06, 'lamp broken': 6.6547977e-06, 'scratch': 0.99903274, 'tire flat': 2.7225507e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/2114.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2114.jpg', 'crack': 2.3455573e-09, 'dent': 0.0036256318, 'glass shatter': 3.4999437e-05, 'lamp broken': 9.93289e-06, 'scratch': 0.99632937, 'tire flat': 1.0655327e-07}"
/kaggle/input/vehicle-damage-identification/test/scratch/2668.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2668.jpg', 'crack': 6.5469654e-15, 'dent': 4.6630492e-14, 'glass shatter': 2.9741275e-11, 'lamp broken': 7.213002e-19, 'scratch': 1.0, 'tire flat': 7.5615024e-14}"
/kaggle/input/vehicle-damage-identification/test/scratch/479.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/479.jpg', 'crack': 3.780829e-07, 'dent': 4.4549156e-06, 'glass shatter': 0.13910572, 'lamp broken': 6.222268e-08, 'scratch': 0.86088914, 'tire flat': 2.2759765e-07}"
/kaggle/input/vehicle-damage-identification/test/scratch/4448.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4448.jpg', 'crack': 2.2577929e-07, 'dent': 3.1627128e-06, 'glass shatter': 8.262717e-06, 'lamp broken': 2.357039e-07, 'scratch': 0.5827406, 'tire flat': 0.4172475}"
/kaggle/input/vehicle-damage-identification/test/scratch/7087.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/7087.jpg', 'crack': 1.561852e-07, 'dent': 5.2556444e-09, 'glass shatter': 2.7465955e-08, 'lamp broken': 1.610902e-09, 'scratch': 0.99999976, 'tire flat': 4.6735907e-14}"
/kaggle/input/vehicle-damage-identification/test/scratch/1453.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1453.jpg', 'crack': 4.112897e-10, 'dent': 0.0025177142, 'glass shatter': 6.3250863e-12, 'lamp broken': 7.084343e-08, 'scratch': 0.9973158, 'tire flat': 0.00016628532}"
/kaggle/input/vehicle-damage-identification/test/scratch/2622.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2622.jpg', 'crack': 3.4515366e-10, 'dent': 3.029693e-07, 'glass shatter': 5.688083e-06, 'lamp broken': 7.333221e-10, 'scratch': 0.99999404, 'tire flat': 1.0571985e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/729.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/729.jpg', 'crack': 2.4227471e-05, 'dent': 7.696611e-07, 'glass shatter': 4.3751034e-09, 'lamp broken': 4.2497915e-05, 'scratch': 0.99992156, 'tire flat': 1.09510465e-05}"
/kaggle/input/vehicle-damage-identification/test/scratch/5978.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5978.jpg', 'crack': 5.921457e-07, 'dent': 3.6780825e-06, 'glass shatter': 3.2579134e-08, 'lamp broken': 1.5337391e-05, 'scratch': 0.9982522, 'tire flat': 0.0017281296}"
/kaggle/input/vehicle-damage-identification/test/scratch/2161.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/2161.jpg', 'crack': 1.962811e-09, 'dent': 4.769047e-07, 'glass shatter': 1.1017188e-11, 'lamp broken': 1.824554e-13, 'scratch': 0.9999857, 'tire flat': 1.3832404e-05}"
/kaggle/input/vehicle-damage-identification/test/scratch/5703.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/5703.jpg', 'crack': 6.4263384e-13, 'dent': 4.9078462e-06, 'glass shatter': 5.942604e-11, 'lamp broken': 2.4952967e-13, 'scratch': 0.9999951, 'tire flat': 2.6794047e-15}"
/kaggle/input/vehicle-damage-identification/test/scratch/1305.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1305.jpg', 'crack': 1.657071e-09, 'dent': 0.1453672, 'glass shatter': 7.3626325e-08, 'lamp broken': 0.010153542, 'scratch': 0.8444792, 'tire flat': 7.5107796e-09}"
/kaggle/input/vehicle-damage-identification/test/scratch/1302.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1302.jpg', 'crack': 0.000119641336, 'dent': 1.47757255e-05, 'glass shatter': 7.2464027e-06, 'lamp broken': 3.9822137e-10, 'scratch': 0.99985826, 'tire flat': 4.1107548e-10}"
/kaggle/input/vehicle-damage-identification/test/scratch/4506.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/4506.jpg', 'crack': 1.3856531e-07, 'dent': 0.00056797045, 'glass shatter': 1.5279764e-07, 'lamp broken': 5.5150444e-06, 'scratch': 0.16714482, 'tire flat': 0.83228135}"
/kaggle/input/vehicle-damage-identification/test/scratch/1942.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/1942.jpg', 'crack': 6.3886854e-11, 'dent': 2.4802342e-09, 'glass shatter': 8.7116696e-11, 'lamp broken': 4.9055134e-13, 'scratch': 1.0, 'tire flat': 4.012988e-11}"
/kaggle/input/vehicle-damage-identification/test/scratch/6735.jpg,scratch,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/scratch/6735.jpg', 'crack': 1.0551189e-08, 'dent': 0.01332162, 'glass shatter': 1.8662769e-07, 'lamp broken': 0.0002212427, 'scratch': 0.98589826, 'tire flat': 0.0005587286}"
